Track name,Artist name,Album,Playlist name,Type,ISRC
"Rincon Sapiência - Ponta de Lança (Verso Livre)","","","Muasicas do Kuduairo","Playlist",""
"LEMONHEAD (Audio)","","","Muasicas do Kuduairo","Playlist",""
"CORSO (Audio)","","","Muasicas do Kuduairo","Playlist",""
"I THINK","","","Muasicas do Kuduairo","Playlist",""
"A BOY IS A GUN*","","","Muasicas do Kuduairo","Playlist",""
"Tyler, The Creator - GONE, GONE / THANK YOU","","","Muasicas do Kuduairo","Playlist",""
"Raul Seixas - Aluga-Se","","","Muasicas do Kuduairo","Playlist",""
"Raul Seixas - Cowboy Fora Da Lei","","","Muasicas do Kuduairo","Playlist",""
"Raul Seixas - Al Capone","","","Muasicas do Kuduairo","Playlist",""
"Molejo - Cilada","","","Muasicas do Kuduairo","Playlist",""
"Sergio Mendes feat. Black Eyed Peas - Mas Que Nada","","","Muasicas do Kuduairo","Playlist",""
"Star-Lord Band · Steve Szczepkowski · Yohann Boudreault - Ghost","","","Muasicas do Kuduairo","Playlist",""
"Star-Lord Band · Steve Szczepkowski · Yohann Boudreault - Bit of Good (Bit of Bad)","","","Muasicas do Kuduairo","Playlist",""
"yung lixo - da vinci code (official video)","","","Muasicas do Kuduairo","Playlist",""
"yun li - waiting to fly (prod biffe)","","","Muasicas do Kuduairo","Playlist",""
"yun li - I'm in love ft astrus* (prod biffe)","","","Muasicas do Kuduairo","Playlist",""
"yun li - for my family ft maik (prod biffe)","","","Muasicas do Kuduairo","Playlist",""
"yun li - going home ft the merk (prod biffe)","","","Muasicas do Kuduairo","Playlist",""
"yun li - the lord and me ft biffe (prod biffe)","","","Muasicas do Kuduairo","Playlist",""
"yun li - anjos da guarda ft biffe (prod biffe & hakuro) [official video]","","","Muasicas do Kuduairo","Playlist",""
"yun li - sakura [prod biffe] (official video)","","","Muasicas do Kuduairo","Playlist",""
"9mm - yun li ft d$ luqi (prod biffe)","","","Muasicas do Kuduairo","Playlist",""
"yung lixo - bruce lee [prod biffe] (official visualizer)","","","Muasicas do Kuduairo","Playlist",""
"yung lixo - salafrária ft. D$ Luqi [prod biffe] (official visualizer)","","","Muasicas do Kuduairo","Playlist",""
"tapa - yun li ft tibba (prod biffe)","","","Muasicas do Kuduairo","Playlist",""
"festa - yun li (prod tkd)","","","Muasicas do Kuduairo","Playlist",""
"yung lixo - drip veneno","","","Muasicas do Kuduairo","Playlist",""
"Rick Astley - Never Gonna Give You Up (Official Music Video)","","","Muasicas do Kuduairo","Playlist",""
"Rick Astley - Together Forever (Official Video) [4K Remaster]","","","Muasicas do Kuduairo","Playlist",""
"a-ha - Take On Me (Official Video) [4K]","","","Muasicas do Kuduairo","Playlist",""
"Mötley Crüe - Kickstart My Heart (2021- Remaster)","","","Muasicas do Kuduairo","Playlist",""
"LIL' LIXO x LUCAS HYPE - PEWDIEPIE [clipe oficial]","","","Muasicas do Kuduairo","Playlist",""
"Emicouto - Disscarga","","","Muasicas do Kuduairo","Playlist",""
"LIL' LIXO - ROLÊ COM O FILHO DO PRESIDENTE","","","Muasicas do Kuduairo","Playlist",""
"LUCKHAOS - COMO O DEREK FAZ TRAP (Passinho do Carti) [Prod. by NebulousBeatz]","","","Muasicas do Kuduairo","Playlist",""
"LUCKHAOS - É a União Flasco (feat. Lucas Hype) [Clipe Oficial]","","","Muasicas do Kuduairo","Playlist",""
"LUCAS HYPE x LIL' LIXO - DEUSES [CLIPE OFICIAL]","","","Muasicas do Kuduairo","Playlist",""
"Martinho Da Vila - Casa de Bamba","","","Muasicas do Kuduairo","Playlist",""
"Fundo de Quintal - Nosso grito","","","Muasicas do Kuduairo","Playlist",""
"MATUEIGHT 🚬🔥 (PARÓDIA Matuê - Kenny G)","","","Muasicas do Kuduairo","Playlist",""
"Gabriel O Pensador, Lulu Santos - Cachimbo Da Paz ft. Lulu Santos","","","Muasicas do Kuduairo","Playlist",""
"AJR - World's Smallest Violin (Official Video)","","","Muasicas do Kuduairo","Playlist",""
"Home Free - Fishin' in the Dark /  Boondocks (Mashup)","","","Muasicas do Kuduairo","Playlist",""
"Home Free - Sea Shanty Medley","","","Muasicas do Kuduairo","Playlist",""
"Home Free - Honey, I'm Good","","","Muasicas do Kuduairo","Playlist",""
"The HU - Yuve Yuve Yu (Official Music Video)","","","Muasicas do Kuduairo","Playlist",""
"The O'Reillys and the Paddyhats – Irish Way","","","Muasicas do Kuduairo","Playlist",""
"The O'Reillys and the Paddyhats -  Barrels of Whiskey -  Lyrics","","","Muasicas do Kuduairo","Playlist",""
"The Rumjacks - An Irish Pub Song (Official Music Video)","","","Muasicas do Kuduairo","Playlist",""
"The Dead South - In Hell I'll Be In Good Company [Official Music Video]","","","Muasicas do Kuduairo","Playlist",""
"Blue Oyster Cult - (Don't Fear) The Reaper (Audio)","","","Muasicas do Kuduairo","Playlist",""
"Europe - The Final Countdown","","","Muasicas do Kuduairo","Playlist",""
"Survivor - Eye of the Tiger","","","Muasicas do Kuduairo","Playlist",""
"Tihuana - Tropa De Elite","","","Muasicas do Kuduairo","Playlist",""
"Gorillaz - Cracker Island ft. Thundercat (Official Audio)","","","Muasicas do Kuduairo","Playlist",""
"Demondice · nyankobrq · TINY PLANETS · TINY PLANETS · Mixed and mastered in kokoroStudio - Hazy Skyscraper","","","Muasicas do Kuduairo","Playlist",""
"Gorillaz - New Gold ft. Tame Impala & Bootie Brown (Official Lyric Video)","","","Muasicas do Kuduairo","Playlist",""
"Calvin Harris - Rollin (Official Audio) ft. Future, Khalid","","","Muasicas do Kuduairo","Playlist",""
"1Kilo - Pablo Martins | DoisP | Sadan | Mozart MZ | Funkero | Knust | Pelé Milflows | Xamã [ Ep.129]","","","Muasicas do Kuduairo","Playlist",""
"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead (Official Pseudo Video)","","","Muasicas do Kuduairo","Playlist",""
"Lucid Vida Louca - MC Poze ft. Juice WRLD","","","Muasicas do Kuduairo","Playlist",""
"Afroman - Colt 45","","","Muasicas do Kuduairo","Playlist",""
"Watsky- Never Let it Die [All You Can Do]","","","Muasicas do Kuduairo","Playlist",""
"Eminem · Snoop Dogg - From The D 2 The LBC","","","Muasicas do Kuduairo","Playlist",""
"Shaggy - Boombastic","","","Muasicas do Kuduairo","Playlist",""
"Stromae - papaoutai (Official Video)","","","Muasicas do Kuduairo","Playlist",""
"Stromae - tous les mêmes (Official Video)","","","Muasicas do Kuduairo","Playlist",""
"Culture Club - Karma Chameleon","","","Muasicas do Kuduairo","Playlist",""
"Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean","","","Muasicas do Kuduairo","Playlist",""
"Shakira - Waka Waka (This Time For Africa) (Official HD Video) ft. Freshlyground","","","Muasicas do Kuduairo","Playlist",""
"Cyndi Lauper - Girls Just Want to Have Fun","","","Muasicas do Kuduairo","Playlist",""
"Remember The Time","","","Muasicas do Kuduairo","Playlist",""
"Bruno Mars - 24K Magic (Official Music Video)","","","Muasicas do Kuduairo","Playlist",""
"Outkast - Hey Ya!","","","Muasicas do Kuduairo","Playlist",""
"Costa Gold - Dás Arábia Pt. 2 (feat. Haitam) [prod. Nine] (Clipe Oficial)","","","Muasicas do Kuduairo","Playlist",""
"Gorillaz-Dirty Harry","","","Muasicas do Kuduairo","Playlist",""
"Red Hot Chili Peppers - Dani California - Vinyl - HQ","","","Muasicas do Kuduairo","Playlist",""
"Gorillaz · Del The Funky Homosapien - Clint Eastwood","","","Muasicas do Kuduairo","Playlist",""
"Gorillaz - DARE","","","Muasicas do Kuduairo","Playlist",""
"Red Hot Chili Peppers - Dark Necessities [OFFICIAL AUDIO]","","","Muasicas do Kuduairo","Playlist",""
"Rage Against The Machine: Bulls On Parade","","","Muasicas do Kuduairo","Playlist",""
"Rage Against The Machine: Testify","","","Muasicas do Kuduairo","Playlist",""
"Red Hot Chili Peppers - Around The World (Highest Quality)","","","Muasicas do Kuduairo","Playlist",""
"Green Day - Basket Case - [HQ]","","","Muasicas do Kuduairo","Playlist",""
"Green Day - American Idiot - [HQ]","","","Muasicas do Kuduairo","Playlist",""
"Green Day - American Idiot - [HQ]","","","Muasicas do Kuduairo","Playlist",""
"twenty one pilots - Stressed Out (Audio)","","","Muasicas do Kuduairo","Playlist",""
"트웬티 원 파일럿츠 (twenty one pilots) - Ride 가사 번역 뮤직비디오","","","Muasicas do Kuduairo","Playlist",""
"twenty one pilots - Heathens (Lyrics)","","","Muasicas do Kuduairo","Playlist",""
"Smash Mouth - All Star (Lyrics) | BUGG Lyrics","","","Muasicas do Kuduairo","Playlist",""
"Smash Mouth - I'm a Believer (Lyrics HD)","","","Muasicas do Kuduairo","Playlist",""
"Jamiroquai - Virtual Insanity (Official Visualiser)","","","Muasicas do Kuduairo","Playlist",""
"Lynyrd Skynyrd - Free Bird (Edit)","","","Muasicas do Kuduairo","Playlist",""
"Gorillaz - Rock the House","","","Muasicas do Kuduairo","Playlist",""
"Barão Vermelho · Cazuza · Frejat - Bete Balanço","","","Muasicas do Kuduairo","Playlist",""
"Roupa Nova - Whisky a Go-Go","","","Muasicas do Kuduairo","Playlist",""
"Celly Campello - Estúpido Cupido","","","Muasicas do Kuduairo","Playlist",""
"RITA LEE ERVA VENENOSA","","","Muasicas do Kuduairo","Playlist",""
"Seu Jorge - Mina do Condomínio","","","Muasicas do Kuduairo","Playlist",""
"Seu Jorge - Burguesinha","","","Muasicas do Kuduairo","Playlist",""
"Seu Jorge - Alma de Guerreiro (Ao Vivo)","","","Muasicas do Kuduairo","Playlist",""
"Seu Jorge - Mina Feia","","","Muasicas do Kuduairo","Playlist",""
"Seu Jorge - Tive Razão (Ao Vivo)","","","Muasicas do Kuduairo","Playlist",""
"Rock Around the Clock-Bill Haley-original song-1955","","","Muasicas do Kuduairo","Playlist",""
"Avenged Sevenfold - Almost Easy [Official Music Video]","","","Muasicas do Kuduairo","Playlist",""
"Die For You ft. Grabbitz // Official Music Video // VALORANT Champions 2021","","","Muasicas do Kuduairo","Playlist",""
"RAT BOY · IBDY · Rat Boy - Who's Ready for Tomorrow","","","Muasicas do Kuduairo","Playlist",""
"Franz Ferdinand - This Fire (Video)","","","Muasicas do Kuduairo","Playlist",""
"Franz Ferdinand - Take Me Out (Video)","","","Muasicas do Kuduairo","Playlist",""
"Lil Nas X - STAR WALKIN' (League of Legends Worlds Anthem)","","","Muasicas do Kuduairo","Playlist",""
"Take Over (ft. Jeremy McKinnon (A Day To Remember), MAX, Henry) | Worlds 2020 - League of Legends","","","Muasicas do Kuduairo","Playlist",""
"Bury the Light - Vergil's battle theme from Devil May Cry 5 Special Edition","","","Muasicas do Kuduairo","Playlist",""
"[Full Song/Official Lyrics] Devil Trigger - Nero's battle theme from Devil May Cry 5","","","Muasicas do Kuduairo","Playlist",""
"Cyberpunk 2077 — Never Fade Away by SAMURAI (Refused)","","","Muasicas do Kuduairo","Playlist",""
"LW - Identidade (Official Visualizer) prod. @manuGTB x @vhulto","","","Muasicas do Kuduairo","Playlist",""
"Faith No More - We Care a Lot","","","Muasicas do Kuduairo","Playlist",""
"Rage Against The Machine - Killing In The Name","","","Muasicas do Kuduairo","Playlist",""
"MC VV & BOFFE - AMOR GERIATRICO (prod. LAUNZERA)","","","Muasicas do Kuduairo","Playlist",""
"MC VV & LAUNZERA - CONDOMÍNIO LIFE (prod. LAUNZERA)","","","Muasicas do Kuduairo","Playlist",""
"DOUGLAS & EU - MC VV (PROD MC VV & EF)","","","Muasicas do Kuduairo","Playlist",""
"EU TO LIVRE DA VAGABA - MC VV (PROD EF)","","","Muasicas do Kuduairo","Playlist",""
"MC VV - Sequestro as 11 (prod. MC VV & EF)","","","Muasicas do Kuduairo","Playlist",""
"MC VV - SCAM FROM NIGERIA (prod. EF)","","","Muasicas do Kuduairo","Playlist",""
"MC VV - Pisadona (Trapiseiro) (prod. LAUNZERA)","","","Muasicas do Kuduairo","Playlist",""
"MC VV - Mando o Michael (prod. MC VV & EF)","","","Muasicas do Kuduairo","Playlist",""
"HEARTSTEEL - PARANOIA ft. BAEKHYUN, tobi lou, ØZI, and Cal Scruby (Official Music Video)","","","Muasicas do Kuduairo","Playlist",""
"LUCKHAOS - A moderação (edit by @jotatress) [prod PMM]","","","Muasicas do Kuduairo","Playlist",""
"LUCKHAOS - Mina, eu já gozei (edit by @jotatress) [prod PMM]","","","Muasicas do Kuduairo","Playlist",""
"Metric - Black Sheep (Brie Larson Vocal Version) ft. Brie Larson","","","Muasicas do Kuduairo","Playlist",""
"R.Kelly - Bump n' Grind","","","Muasicas do Kuduairo","Playlist",""
"porfírio - Samurai (Djavan cover) // Samurai Champloo","","","Muasicas do Kuduairo","Playlist",""
"Yamê - Bécane | A COLORS SHOW","","","Muasicas do Kuduairo","Playlist",""
"Pearl Jam - Even Flow","","","Muasicas do Kuduairo","Playlist",""
"Queens Of The Stone Age - No One Knows (Official Music Video)","","","Muasicas do Kuduairo","Playlist",""
"Queens Of The Stone Age - Go With The Flow (Official Music Video)","","","Muasicas do Kuduairo","Playlist",""
"Modjo - Lady (Hear Me Tonight) (Radio Edit) (HQ)","","","Muasicas do Kuduairo","Playlist",""
"Tyler, The Creator · ScHoolboy Q · Santigold - Thought I Was Dead","","","Muasicas do Kuduairo","Playlist",""
"Tyler, The Creator · Doechii - Balloon","","","Muasicas do Kuduairo","Playlist",""
"ST CHROMA X RAH TAH TAH (CHROMAKOPIA REMIX)","","","Muasicas do Kuduairo","Playlist",""
"Frank Sinatra - My Way (2008 Remastered)","","","Muasicas do Kuduairo","Playlist",""
"Ice Cube - Ego Maniacs ft. Killer Mike & Busta Rhymes","","","Muasicas do Kuduairo","Playlist",""
"THAT GUY","","","Muasicas do Kuduairo","Playlist",""
"Kendrick Lamar - hey now (Official Audio)","","","Muasicas do Kuduairo","Playlist",""
"squabble up","","","Muasicas do Kuduairo","Playlist",""
"Mc Sid , Nog - Meu Amigo É... (Animação Oficial)","","","Muasicas do Kuduairo","Playlist",""
"Oliver Tree - Life Goes On [Music Video]","","","Muasicas do Kuduairo","Playlist",""
"PEITA DO CORINGÃO - MEMPHIS, HARIEL E MC MARKS","","","Muasicas do Kuduairo","Playlist",""
"Eminem - Houdini [Official Music Video]","","","Muasicas do Kuduairo","Playlist",""
"Ponto cantado de Iemanjá - Eu escrevi um pedido na areia...","","","Pontos de Umbanda","Playlist",""
"IEMANJÁ - CANTO DE IEMANJÁ CON LETRA","","","Pontos de Umbanda","Playlist",""
"Canto Para mãe Iemanjá e Mãe Oxum","","","Pontos de Umbanda","Playlist",""
"POMBA GIRA SETE SAIAS - MULHER DE SETE MARIDOS - LEGENDADO","","","Pontos de Umbanda","Playlist",""
"Ponto de Tranca Rua - O sino da igrejinha faz blém,blém blom [Legendado]","","","Pontos de Umbanda","Playlist",""
"O Sino da Igrejinha (Digital Mandinga Remix)","","","Pontos de Umbanda","Playlist",""
"Umbanda - Festa do Exu Tiriri","","","Pontos de Umbanda","Playlist",""
"OXÓSSI - O REI DAS MATAS - Sandro Luiz Umbanda (Ao Vivo no TOM BRASIL - SP)","","","Pontos de Umbanda","Playlist",""
"Pontos de Caboclo Cobra Coral 《Filhos da Umbanda》","","","Pontos de Umbanda","Playlist",""
"Cabocla Jurema - Jurema e Cobra Coral","","","Pontos de Umbanda","Playlist",""
"Ogã Marcelo Rodrigues · Paulo Newton De Almeida · Domínio Público - Mas Como É Lindo Assistir Festa nas Matas","","","Pontos de Umbanda","Playlist",""
"Ọmọdé-iṣẹ́wèrẹ́ · Marcela Marques · Raisa Alves · Marcela Marques - Frita no Dênde / Ponto de Demanda / Sete Saias","","","Pontos de Umbanda","Playlist",""
"Criolo ""Esquiva Da Esgrima""","","","convoque","Playlist",""
"Criolo ""Fermento pra Massa""","","","convoque","Playlist",""
"Criolo ""Pegue pra Ela""","","","convoque","Playlist",""
"Criolo ""Pé de Breque""","","","convoque","Playlist",""
"Criolo Fio De Prumo(Padê Onã)(Part.Juçara Marçal)","","","convoque","Playlist",""
"Criolo ""Casa de Papelão""","","","convoque","Playlist",""
"Criolo ""Cartão de Visita (Part. Tulipa Ruiz)""","","","convoque","Playlist",""
"CRIOLO - Subirusdoistiozin","","","convoque","Playlist",""
"CRIOLO - Não Existe Amor Em SP [visualizer]","","","convoque","Playlist",""
"Mc Gw - Atura Ou Surta 2","","","Casório Matias","Playlist",""
"MC Bin Laden - BOLOLO HAHA","","","Casório Matias","Playlist",""
"MC Davi - Fiquei Só (KondZilla)","","","Casório Matias","Playlist",""
"MC Brinquedo - Roça Roça 2 (KondZilla)","","","Casório Matias","Playlist",""
"MC Crash - Sarrada No Ar (Passinho do Romano) (KondZilla)","","","Casório Matias","Playlist",""
"MC Delano - Devagarinho (DLN Studio e Perera DJ)","","","Casório Matias","Playlist",""
"MC Dede - Pow Pow Tey Tey (KondZilla)","","","Casório Matias","Playlist",""
"MC G15 - Deu Onda (KondZilla)","","","Casório Matias","Playlist",""
"MC Kekel - Partiu (KondZilla)","","","Casório Matias","Playlist",""
"MC Lan - Rabetão (Lan RW e Lil Beat RW) Lançamento 2017","","","Casório Matias","Playlist",""
"MC Lan e MC WM - Sua Amiga Vou Pegar e Lararara - É Melhor Sentando (DJ Will O Cria e Lan Rw) 2017","","","Casório Matias","Playlist",""
"MC Lan e MC WM - Vou Furunfá - Senta Prós Pobre Lo","","","Casório Matias","Playlist",""
"MC Leléto e MC Maromba - Automaticamente (KondZilla)","","","Casório Matias","Playlist",""
"MC Menor da VG - Ela Quer Sentar (KondZilla)","","","Casório Matias","Playlist",""
"MC MM - Desce Tequila (KondZilla)","","","Casório Matias","Playlist",""
"MC MM - Social, Narga e Piscina (KondZilla)","","","Casório Matias","Playlist",""
"MC TWIST E MC BRINQUEDO   ELA CAIU CAILLOU Pancadão Fluxos 2015","","","Casório Matias","Playlist",""
"MC Zaac - Te Jurupinga (DJ Yuri Martins) Lançamento 2017","","","Casório Matias","Playlist",""
"Vai Embrazando - MC Zaac part. MC Vigary  (KondZilla)","","","Casório Matias","Playlist",""
"MC GW - Ritmo Mexicano (KondZilla)","","","Casório Matias","Playlist",""
"MC Lan - Maquiavelico | Senta Pros Louco, Sarra Pros Mlk Doido (Lan RW e DJ Ian Belmonte) 2017","","","Casório Matias","Playlist",""
"MC Lan, Skrillex, TroyBoi feat. Ludmilla e Ty Dolla $ign - Malokera (kondzilla.com)","","","Casório Matias","Playlist",""
"Anitta with Ludmilla and Snoop Dogg feat. Papatinho - Onda Diferente (Official Music Video)","","","Casório Matias","Playlist",""
"MC Ingryd - Vem Me Satisfazer (Peixinho Filmes)","","","Casório Matias","Playlist",""
"Shake It Bololô ft. Classics of MPB","","","Casório Matias","Playlist",""
"Coça de xereca - Rebecca ( DJ Rogerinho do Quero) (VERSÃO ORIGINAL)","","","Casório Matias","Playlist",""
"MC REBECCA - CAI DE BOCA NO BUCETAO [DJ ZEBRINHA DO PISTINHA]","","","Casório Matias","Playlist",""
"Niack - Na Raba Toma Tapão [Official Audio]","","","Casório Matias","Playlist",""
"VAI LUAN MEME OFICIAL - MC Moana - PODE ME CHAMAR DE RAINHA DOS FAIXA PRETA (DJ Luan JF)","","","Casório Matias","Playlist",""
"MC KEVIN O CHRIS - EU VOU PRO BAILE DA GAIOLA [ MUSICA NOVA 2018 ]","","","Casório Matias","Playlist",""
"MC KEVIN O CHRIS - TU TA NA GAIOLA [ LANÇAMENTO 2018 ]","","","Casório Matias","Playlist",""
"MC Pedrinho - Puta Profissional (PereraDJ) Lançamento Oficial 2014","","","Casório Matias","Playlist",""
"MC Pedrinho - Solta o Grave (KondZilla)","","","Casório Matias","Playlist",""
"MC Bin Laden - Lança de Coco 2","","","Casório Matias","Playlist",""
"MC Kevin - Sniper (PereraDJ) (Áudio Oficial)","","","Casório Matias","Playlist",""
"MC Davi e MC Livinho - Mina Louca (KondZilla)","","","Casório Matias","Playlist",""
"MC Davi - O Verão Esta Chegando (GR6 Filmes)","","","Casório Matias","Playlist",""
"MC Davi - Bem Louca (KondZilla)","","","Casório Matias","Playlist",""
"MC Brinquedo e MC Pikachu - Vai Safada (Video Clipe) DJ R7","","","Casório Matias","Playlist",""
"MC Pikachu - Lá no Meu Barraco (Videoclipe) @BielBoladoOficial","","","Casório Matias","Playlist",""
